Date,Country,Lat,Long,Confirmed,Recovered,Deaths,Active
4/4/22,Iraq,33.223191,43.679291,2320526,0,25177,2295349
4/5/22,Iraq,33.223191,43.679291,2320806,0,25178,2295628
4/6/22,Iraq,33.223191,43.679291,2321095,0,25179,2295916
4/7/22,Iraq,33.223191,43.679291,2321369,0,25181,2296188
4/8/22,Iraq,33.223191,43.679291,2321630,0,25183,2296447
4/9/22,Iraq,33.223191,43.679291,2321781,0,25183,2296598
4/10/22,Iraq,33.223191,43.679291,2321874,0,25185,2296689
4/11/22,Iraq,33.223191,43.679291,2322081,0,25186,2296895
4/12/22,Iraq,33.223191,43.679291,2322303,0,25186,2297117
4/13/22,Iraq,33.223191,43.679291,2322551,0,25188,2297363
4/14/22,Iraq,33.223191,43.679291,2322734,0,25192,2297542
4/15/22,Iraq,33.223191,43.679291,2322938,0,25197,2297741
4/16/22,Iraq,33.223191,43.679291,2323040,0,25198,2297842
4/17/22,Iraq,33.223191,43.679291,2323132,0,25198,2297934
4/18/22,Iraq,33.223191,43.679291,2323284,0,25198,2298086
4/19/22,Iraq,33.223191,43.679291,2323508,0,25200,2298308
4/20/22,Iraq,33.223191,43.679291,2323707,0,25201,2298506
4/21/22,Iraq,33.223191,43.679291,2323878,0,25201,2298677
4/22/22,Iraq,33.223191,43.679291,2324031,0,25203,2298828
4/23/22,Iraq,33.223191,43.679291,2324141,0,25204,2298937
4/24/22,Iraq,33.223191,43.679291,2324223,0,25205,2299018
4/25/22,Iraq,33.223191,43.679291,2324384,0,25207,2299177
4/26/22,Iraq,33.223191,43.679291,2324531,0,25208,2299323
4/27/22,Iraq,33.223191,43.679291,2324699,0,25208,2299491
4/28/22,Iraq,33.223191,43.679291,2324847,0,25209,2299638
4/29/22,Iraq,33.223191,43.679291,2324982,0,25211,2299771
4/30/22,Iraq,33.223191,43.679291,2325092,0,25211,2299881
5/1/22,Iraq,33.223191,43.679291,2325175,0,25211,2299964
5/2/22,Iraq,33.223191,43.679291,2325247,0,25211,2300036
5/3/22,Iraq,33.223191,43.679291,2325287,0,25212,2300075
5/4/22,Iraq,33.223191,43.679291,2325352,0,25212,2300140
5/5/22,Iraq,33.223191,43.679291,2325397,0,25212,2300185
5/6/22,Iraq,33.223191,43.679291,2325467,0,25213,2300254
5/7/22,Iraq,33.223191,43.679291,2325522,0,25213,2300309
5/8/22,Iraq,33.223191,43.679291,2325614,0,25213,2300401
5/9/22,Iraq,33.223191,43.679291,2325740,0,25214,2300526
5/10/22,Iraq,33.223191,43.679291,2325871,0,25215,2300656
5/11/22,Iraq,33.223191,43.679291,2326033,0,25215,2300818
5/12/22,Iraq,33.223191,43.679291,2326162,0,25216,2300946
5/13/22,Iraq,33.223191,43.679291,2326288,0,25216,2301072
5/14/22,Iraq,33.223191,43.679291,2326356,0,25216,2301140
5/15/22,Iraq,33.223191,43.679291,2326458,0,25216,2301242
5/16/22,Iraq,33.223191,43.679291,2326577,0,25216,2301361
5/17/22,Iraq,33.223191,43.679291,2326726,0,25216,2301510
5/18/22,Iraq,33.223191,43.679291,2326852,0,25216,2301636
5/19/22,Iraq,33.223191,43.679291,2326965,0,25216,2301749
5/20/22,Iraq,33.223191,43.679291,2327114,0,25216,2301898
5/21/22,Iraq,33.223191,43.679291,2327192,0,25216,2301976
5/22/22,Iraq,33.223191,43.679291,2327269,0,25216,2302053
5/23/22,Iraq,33.223191,43.679291,2327387,0,25218,2302169
5/24/22,Iraq,33.223191,43.679291,2327486,0,25218,2302268
5/25/22,Iraq,33.223191,43.679291,2327557,0,25218,2302339
5/26/22,Iraq,33.223191,43.679291,2327665,0,25218,2302447
5/27/22,Iraq,33.223191,43.679291,2327777,0,25219,2302558
5/28/22,Iraq,33.223191,43.679291,2327837,0,25219,2302618
5/29/22,Iraq,33.223191,43.679291,2327908,0,25219,2302689
5/30/22,Iraq,33.223191,43.679291,2328019,0,25219,2302800
5/31/22,Iraq,33.223191,43.679291,2328154,0,25219,2302935
6/1/22,Iraq,33.223191,43.679291,2328264,0,25219,2303045
6/2/22,Iraq,33.223191,43.679291,2328369,0,25219,2303150
6/3/22,Iraq,33.223191,43.679291,2328498,0,25220,2303278
6/4/22,Iraq,33.223191,43.679291,2328582,0,25220,2303362
6/5/22,Iraq,33.223191,43.679291,2328670,0,25221,2303449
6/6/22,Iraq,33.223191,43.679291,2328787,0,25221,2303566
6/7/22,Iraq,33.223191,43.679291,2328957,0,25221,2303736
6/8/22,Iraq,33.223191,43.679291,2329108,0,25221,2303887
6/9/22,Iraq,33.223191,43.679291,2329313,0,25221,2304092
6/10/22,Iraq,33.223191,43.679291,2329525,0,25221,2304304
6/11/22,Iraq,33.223191,43.679291,2329662,0,25222,2304440
6/12/22,Iraq,33.223191,43.679291,2329813,0,25222,2304591
6/13/22,Iraq,33.223191,43.679291,2330049,0,25223,2304826
6/14/22,Iraq,33.223191,43.679291,2330393,0,25224,2305169
6/15/22,Iraq,33.223191,43.679291,2330735,0,25225,2305510
6/16/22,Iraq,33.223191,43.679291,2331148,0,25225,2305923
6/17/22,Iraq,33.223191,43.679291,2331487,0,25226,2306261
6/18/22,Iraq,33.223191,43.679291,2331872,0,25228,2306644
6/19/22,Iraq,33.223191,43.679291,2332177,0,25228,2306949
6/20/22,Iraq,33.223191,43.679291,2332692,0,25229,2307463
6/21/22,Iraq,33.223191,43.679291,2333443,0,25229,2308214
6/22/22,Iraq,33.223191,43.679291,2334375,0,25229,2309146
6/23/22,Iraq,33.223191,43.679291,2335436,0,25229,2310207
6/24/22,Iraq,33.223191,43.679291,2336764,0,25229,2311535
6/25/22,Iraq,33.223191,43.679291,2338109,0,25229,2312880
6/26/22,Iraq,33.223191,43.679291,2339148,0,25231,2313917
6/27/22,Iraq,33.223191,43.679291,2341053,0,25233,2315820
6/28/22,Iraq,33.223191,43.679291,2343265,0,25237,2318028
6/29/22,Iraq,33.223191,43.679291,2345893,0,25239,2320654
6/30/22,Iraq,33.223191,43.679291,2348662,0,25241,2323421
7/1/22,Iraq,33.223191,43.679291,2351614,0,25242,2326372
7/2/22,Iraq,33.223191,43.679291,2353900,0,25243,2328657
7/3/22,Iraq,33.223191,43.679291,2356264,0,25243,2331021
7/4/22,Iraq,33.223191,43.679291,2359755,0,25247,2334508
7/5/22,Iraq,33.223191,43.679291,2364453,0,25247,2339206
7/6/22,Iraq,33.223191,43.679291,2369272,0,25249,2344023
7/7/22,Iraq,33.223191,43.679291,2374046,0,25253,2348793
7/8/22,Iraq,33.223191,43.679291,2379077,0,25253,2353824
7/9/22,Iraq,33.223191,43.679291,2383094,0,25253,2357841
7/10/22,Iraq,33.223191,43.679291,2385477,0,25254,2360223
7/11/22,Iraq,33.223191,43.679291,2388414,0,25255,2363159
7/12/22,Iraq,33.223191,43.679291,2390684,0,25257,2365427
7/13/22,Iraq,33.223191,43.679291,2393726,0,25259,2368467
7/14/22,Iraq,33.223191,43.679291,2396707,0,25261,2371446
7/15/22,Iraq,33.223191,43.679291,2399795,0,25263,2374532
7/16/22,Iraq,33.223191,43.679291,2402311,0,25267,2377044
7/17/22,Iraq,33.223191,43.679291,2405186,0,25270,2379916
7/18/22,Iraq,33.223191,43.679291,2409641,0,25273,2384368
7/19/22,Iraq,33.223191,43.679291,2413472,0,25274,2388198
7/20/22,Iraq,33.223191,43.679291,2417719,0,25277,2392442
7/21/22,Iraq,33.223191,43.679291,2421716,0,25280,2396436
7/22/22,Iraq,33.223191,43.679291,2425731,0,25284,2400447
7/23/22,Iraq,33.223191,43.679291,2427884,0,25286,2402598
7/24/22,Iraq,33.223191,43.679291,2429833,0,25290,2404543
7/25/22,Iraq,33.223191,43.679291,2432786,0,25293,2407493
7/26/22,Iraq,33.223191,43.679291,2435440,0,25297,2410143
7/27/22,Iraq,33.223191,43.679291,2438101,0,25304,2412797
7/28/22,Iraq,33.223191,43.679291,2440414,0,25308,2415106
7/29/22,Iraq,33.223191,43.679291,2442499,0,25311,2417188
7/30/22,Iraq,33.223191,43.679291,2443772,0,25313,2418459
7/31/22,Iraq,33.223191,43.679291,2444798,0,25315,2419483
8/1/22,Iraq,33.223191,43.679291,2445888,0,25316,2420572
8/2/22,Iraq,33.223191,43.679291,2447232,0,25318,2421914
8/3/22,Iraq,33.223191,43.679291,2448484,0,25321,2423163
8/4/22,Iraq,33.223191,43.679291,2449440,0,25322,2424118
8/5/22,Iraq,33.223191,43.679291,2450257,0,25323,2424934
8/6/22,Iraq,33.223191,43.679291,2450637,0,25325,2425312
8/7/22,Iraq,33.223191,43.679291,2450637,0,25325,2425312
8/8/22,Iraq,33.223191,43.679291,2451178,0,25326,2425852
8/9/22,Iraq,33.223191,43.679291,2451178,0,25326,2425852
8/10/22,Iraq,33.223191,43.679291,2451178,0,25326,2425852
8/11/22,Iraq,33.223191,43.679291,2451178,0,25326,2425852
8/12/22,Iraq,33.223191,43.679291,2451178,0,25326,2425852
8/13/22,Iraq,33.223191,43.679291,2451178,0,25326,2425852
8/14/22,Iraq,33.223191,43.679291,2451178,0,25326,2425852
8/15/22,Iraq,33.223191,43.679291,2454213,0,25338,2428875
8/16/22,Iraq,33.223191,43.679291,2454213,0,25338,2428875
8/17/22,Iraq,33.223191,43.679291,2454213,0,25338,2428875
8/18/22,Iraq,33.223191,43.679291,2454213,0,25338,2428875
8/19/22,Iraq,33.223191,43.679291,2454213,0,25338,2428875
8/20/22,Iraq,33.223191,43.679291,2454213,0,25338,2428875
8/21/22,Iraq,33.223191,43.679291,2454213,0,25338,2428875
8/22/22,Iraq,33.223191,43.679291,2456555,0,25343,2431212
8/23/22,Iraq,33.223191,43.679291,2456555,0,25343,2431212
8/24/22,Iraq,33.223191,43.679291,2456555,0,25343,2431212
8/25/22,Iraq,33.223191,43.679291,2456555,0,25343,2431212
8/26/22,Iraq,33.223191,43.679291,2456555,0,25343,2431212
8/27/22,Iraq,33.223191,43.679291,2456555,0,25343,2431212
8/28/22,Iraq,33.223191,43.679291,2456555,0,25343,2431212
8/29/22,Iraq,33.223191,43.679291,2456555,0,25343,2431212
8/30/22,Iraq,33.223191,43.679291,2457871,0,25346,2432525
8/31/22,Iraq,33.223191,43.679291,2457871,0,25346,2432525
9/1/22,Iraq,33.223191,43.679291,2457871,0,25346,2432525
9/2/22,Iraq,33.223191,43.679291,2457871,0,25346,2432525
9/3/22,Iraq,33.223191,43.679291,2457871,0,25346,2432525
9/4/22,Iraq,33.223191,43.679291,2457871,0,25346,2432525
9/5/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/6/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/7/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/8/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/9/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/10/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/11/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/12/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/13/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/14/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/15/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/16/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/17/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/18/22,Iraq,33.223191,43.679291,2458509,0,25348,2433161
9/19/22,Iraq,33.223191,43.679291,2459178,0,25352,2433826
9/20/22,Iraq,33.223191,43.679291,2459249,0,25352,2433897
9/21/22,Iraq,33.223191,43.679291,2459249,0,25352,2433897
9/22/22,Iraq,33.223191,43.679291,2459249,0,25352,2433897
9/23/22,Iraq,33.223191,43.679291,2459249,0,25352,2433897
9/24/22,Iraq,33.223191,43.679291,2459249,0,25352,2433897
9/25/22,Iraq,33.223191,43.679291,2459249,0,25352,2433897
9/26/22,Iraq,33.223191,43.679291,2459505,0,25352,2434153
9/27/22,Iraq,33.223191,43.679291,2459982,0,25355,2434627
9/28/22,Iraq,33.223191,43.679291,2459982,0,25355,2434627
9/29/22,Iraq,33.223191,43.679291,2459982,0,25355,2434627
9/30/22,Iraq,33.223191,43.679291,2459982,0,25355,2434627
10/1/22,Iraq,33.223191,43.679291,2459982,0,25355,2434627
10/2/22,Iraq,33.223191,43.679291,2459982,0,25355,2434627
10/3/22,Iraq,33.223191,43.679291,2460318,0,25356,2434962
10/4/22,Iraq,33.223191,43.679291,2460572,0,25356,2435216
10/5/22,Iraq,33.223191,43.679291,2460572,0,25356,2435216
10/6/22,Iraq,33.223191,43.679291,2460670,0,25356,2435314
10/7/22,Iraq,33.223191,43.679291,2460670,0,25356,2435314
10/8/22,Iraq,33.223191,43.679291,2460670,0,25356,2435314
10/9/22,Iraq,33.223191,43.679291,2460670,0,25356,2435314
10/10/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/11/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/12/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/13/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/14/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/15/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/16/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/17/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/18/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/19/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/20/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/21/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/22/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/23/22,Iraq,33.223191,43.679291,2460868,0,25356,2435512
10/24/22,Iraq,33.223191,43.679291,2461247,0,25358,2435889
10/25/22,Iraq,33.223191,43.679291,2461247,0,25358,2435889
10/26/22,Iraq,33.223191,43.679291,2461247,0,25358,2435889
10/27/22,Iraq,33.223191,43.679291,2461247,0,25358,2435889
10/28/22,Iraq,33.223191,43.679291,2461247,0,25358,2435889
10/29/22,Iraq,33.223191,43.679291,2461247,0,25358,2435889
10/30/22,Iraq,33.223191,43.679291,2461247,0,25358,2435889
10/31/22,Iraq,33.223191,43.679291,2461484,0,25358,2436126
11/1/22,Iraq,33.223191,43.679291,2461484,0,25358,2436126
11/2/22,Iraq,33.223191,43.679291,2461484,0,25358,2436126
11/3/22,Iraq,33.223191,43.679291,2461484,0,25358,2436126
11/4/22,Iraq,33.223191,43.679291,2461484,0,25358,2436126
11/5/22,Iraq,33.223191,43.679291,2461484,0,25358,2436126
11/6/22,Iraq,33.223191,43.679291,2461484,0,25358,2436126
11/7/22,Iraq,33.223191,43.679291,2461857,0,25361,2436496
11/8/22,Iraq,33.223191,43.679291,2461857,0,25361,2436496
11/9/22,Iraq,33.223191,43.679291,2461857,0,25361,2436496
11/10/22,Iraq,33.223191,43.679291,2461857,0,25361,2436496
11/11/22,Iraq,33.223191,43.679291,2461857,0,25361,2436496
11/12/22,Iraq,33.223191,43.679291,2461857,0,25361,2436496
11/13/22,Iraq,33.223191,43.679291,2461857,0,25361,2436496
11/14/22,Iraq,33.223191,43.679291,2462317,0,25361,2436956
11/15/22,Iraq,33.223191,43.679291,2462317,0,25361,2436956
11/16/22,Iraq,33.223191,43.679291,2462317,0,25361,2436956
11/17/22,Iraq,33.223191,43.679291,2462317,0,25361,2436956
11/18/22,Iraq,33.223191,43.679291,2462317,0,25361,2436956
11/19/22,Iraq,33.223191,43.679291,2462317,0,25361,2436956
11/20/22,Iraq,33.223191,43.679291,2462317,0,25361,2436956
11/21/22,Iraq,33.223191,43.679291,2463021,0,25363,2437658
11/22/22,Iraq,33.223191,43.679291,2463021,0,25363,2437658
11/23/22,Iraq,33.223191,43.679291,2463021,0,25363,2437658
11/24/22,Iraq,33.223191,43.679291,2463021,0,25363,2437658
11/25/22,Iraq,33.223191,43.679291,2463021,0,25363,2437658
11/26/22,Iraq,33.223191,43.679291,2463021,0,25363,2437658
11/27/22,Iraq,33.223191,43.679291,2463021,0,25363,2437658
11/28/22,Iraq,33.223191,43.679291,2463724,0,25364,2438360
11/29/22,Iraq,33.223191,43.679291,2463724,0,25364,2438360
11/30/22,Iraq,33.223191,43.679291,2463724,0,25364,2438360
12/1/22,Iraq,33.223191,43.679291,2463724,0,25364,2438360
12/2/22,Iraq,33.223191,43.679291,2463724,0,25364,2438360
12/3/22,Iraq,33.223191,43.679291,2463724,0,25364,2438360
12/4/22,Iraq,33.223191,43.679291,2463724,0,25364,2438360
12/5/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/6/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/7/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/8/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/9/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/10/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/11/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/12/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/13/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/14/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/15/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/16/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
12/17/22,Iraq,33.223191,43.679291,2464375,0,25366,2439009
1/1/22,Ireland,53.1424,-7.6921,811840,0,5912,805928
1/2/22,Ireland,53.1424,-7.6921,811840,0,5912,805928
1/3/22,Ireland,53.1424,-7.6921,845897,0,5912,839985
1/4/22,Ireland,53.1424,-7.6921,867199,0,5912,861287
1/5/22,Ireland,53.1424,-7.6921,884855,0,5952,878903
1/6/22,Ireland,53.1424,-7.6921,908672,0,5952,902720
1/7/22,Ireland,53.1424,-7.6921,930598,0,5952,924646
1/8/22,Ireland,53.1424,-7.6921,956720,0,5952,950768
1/9/22,Ireland,53.1424,-7.6921,978104,0,5952,972152
1/10/22,Ireland,53.1424,-7.6921,978104,0,5952,972152
1/11/22,Ireland,53.1424,-7.6921,1021303,0,5952,1015351
1/12/22,Ireland,53.1424,-7.6921,1042212,0,6035,1036177
1/13/22,Ireland,53.1424,-7.6921,1061116,0,6035,1055081
1/14/22,Ireland,53.1424,-7.6921,1078181,0,6035,1072146
1/15/22,Ireland,53.1424,-7.6921,1092736,0,6035,1086701
1/16/22,Ireland,53.1424,-7.6921,1103489,0,6035,1097454
1/17/22,Ireland,53.1424,-7.6921,1109818,0,6035,1103783
1/18/22,Ireland,53.1424,-7.6921,1115585,0,6035,1109550
1/19/22,Ireland,53.1424,-7.6921,1122428,0,6087,1116341
1/20/22,Ireland,53.1424,-7.6921,1127951,0,6087,1121864
1/21/22,Ireland,53.1424,-7.6921,1134548,0,6087,1128461
1/22/22,Ireland,53.1424,-7.6921,1141237,0,6087,1135150
1/23/22,Ireland,53.1424,-7.6921,1145968,0,6087,1139881
1/24/22,Ireland,53.1424,-7.6921,1149660,0,6087,1143573
1/25/22,Ireland,53.1424,-7.6921,1153666,0,6087,1147579
1/26/22,Ireland,53.1424,-7.6921,1159271,0,6136,1153135
1/27/22,Ireland,53.1424,-7.6921,1164536,0,6136,1158400
1/28/22,Ireland,53.1424,-7.6921,1169645,0,6136,1163509
1/29/22,Ireland,53.1424,-7.6921,1169645,0,6136,1163509
1/30/22,Ireland,53.1424,-7.6921,1169645,0,6136,1163509
1/31/22,Ireland,53.1424,-7.6921,1183008,0,6136,1176872
2/1/22,Ireland,53.1424,-7.6921,1187216,0,6136,1181080
2/2/22,Ireland,53.1424,-7.6921,1193156,0,6228,1186928
2/3/22,Ireland,53.1424,-7.6921,1199217,0,6228,1192989
2/4/22,Ireland,53.1424,-7.6921,1205914,0,6228,1199686
2/5/22,Ireland,53.1424,-7.6921,1205914,0,6228,1199686
2/6/22,Ireland,53.1424,-7.6921,1205914,0,6228,1199686
2/7/22,Ireland,53.1424,-7.6921,1221082,0,6228,1214854
2/8/22,Ireland,53.1424,-7.6921,1224862,0,6228,1218634
2/9/22,Ireland,53.1424,-7.6921,1230539,0,6291,1224248
2/10/22,Ireland,53.1424,-7.6921,1236188,0,6291,1229897
2/11/22,Ireland,53.1424,-7.6921,1242806,0,6291,1236515
2/12/22,Ireland,53.1424,-7.6921,1242806,0,6291,1236515
2/13/22,Ireland,53.1424,-7.6921,1242806,0,6291,1236515
2/14/22,Ireland,53.1424,-7.6921,1255571,0,6291,1249280
2/15/22,Ireland,53.1424,-7.6921,1250039,0,6390,1243649
2/16/22,Ireland,53.1424,-7.6921,1255303,0,6399,1248904
2/17/22,Ireland,53.1424,-7.6921,1260329,0,6402,1253927
2/18/22,Ireland,53.1424,-7.6921,1265124,0,6417,1258707
2/19/22,Ireland,53.1424,-7.6921,1265124,0,6417,1258707
2/20/22,Ireland,53.1424,-7.6921,1265124,0,6417,1258707
2/21/22,Ireland,53.1424,-7.6921,1276778,0,6443,1270335
2/22/22,Ireland,53.1424,-7.6921,1280058,0,6452,1273606
2/23/22,Ireland,53.1424,-7.6921,1284179,0,6460,1277719
2/24/22,Ireland,53.1424,-7.6921,1287908,0,6471,1281437
2/25/22,Ireland,53.1424,-7.6921,1292212,0,6475,1285737
2/26/22,Ireland,53.1424,-7.6921,1292212,0,6475,1285737
2/27/22,Ireland,53.1424,-7.6921,1292212,0,6475,1285737
2/28/22,Ireland,53.1424,-7.6921,1300422,0,6497,1293925
3/1/22,Ireland,53.1424,-7.6921,1303720,0,6508,1297212
3/2/22,Ireland,53.1424,-7.6921,1307062,0,6521,1300541
3/3/22,Ireland,53.1424,-7.6921,1311105,0,6527,1304578
3/4/22,Ireland,53.1424,-7.6921,1315100,0,6531,1308569
3/5/22,Ireland,53.1424,-7.6921,1315100,0,6531,1308569
3/6/22,Ireland,53.1424,-7.6921,1315100,0,6531,1308569
3/7/22,Ireland,53.1424,-7.6921,1322591,0,6570,1316021
3/8/22,Ireland,53.1424,-7.6921,1326946,0,6571,1320375
3/9/22,Ireland,53.1424,-7.6921,1328644,0,6578,1322066
3/10/22,Ireland,53.1424,-7.6921,1332701,0,6590,1326111
3/11/22,Ireland,53.1424,-7.6921,1341826,0,6611,1335215
3/12/22,Ireland,53.1424,-7.6921,1341826,0,6611,1335215
3/13/22,Ireland,53.1424,-7.6921,1341826,0,6611,1335215
3/14/22,Ireland,53.1424,-7.6921,1353733,0,6624,1347109
3/15/22,Ireland,53.1424,-7.6921,1360015,0,6636,1353379
3/16/22,Ireland,53.1424,-7.6921,1365467,0,6638,1358829
3/17/22,Ireland,53.1424,-7.6921,1365467,0,6638,1358829
3/18/22,Ireland,53.1424,-7.6921,1365467,0,6638,1358829
3/19/22,Ireland,53.1424,-7.6921,1365467,0,6638,1358829
3/20/22,Ireland,53.1424,-7.6921,1365467,0,6638,1358829
3/21/22,Ireland,53.1424,-7.6921,1390177,0,6664,1383513
3/22/22,Ireland,53.1424,-7.6921,1397885,0,6680,1391205
3/23/22,Ireland,53.1424,-7.6921,1404929,0,6685,1398244
3/24/22,Ireland,53.1424,-7.6921,1413798,0,6693,1407105
3/25/22,Ireland,53.1424,-7.6921,1422945,0,6710,1416235
3/26/22,Ireland,53.1424,-7.6921,1422945,0,6710,1416235
3/27/22,Ireland,53.1424,-7.6921,1422945,0,6710,1416235
3/28/22,Ireland,53.1424,-7.6921,1442877,0,6721,1436156
3/29/22,Ireland,53.1424,-7.6921,1448812,0,6730,1442082
3/30/22,Ireland,53.1424,-7.6921,1454182,0,6740,1447442
3/31/22,Ireland,53.1424,-7.6921,1459425,0,6753,1452672
4/1/22,Ireland,53.1424,-7.6921,1465150,0,6786,1458364
4/2/22,Ireland,53.1424,-7.6921,1465150,0,6786,1458364
4/3/22,Ireland,53.1424,-7.6921,1465150,0,6786,1458364
4/4/22,Ireland,53.1424,-7.6921,1474374,0,6799,1467575
4/5/22,Ireland,53.1424,-7.6921,1477112,0,6805,1470307
4/6/22,Ireland,53.1424,-7.6921,1481171,0,6824,1474347
4/7/22,Ireland,53.1424,-7.6921,1484321,0,6843,1477478
4/8/22,Ireland,53.1424,-7.6921,1487164,0,6863,1480301
4/9/22,Ireland,53.1424,-7.6921,1487164,0,6863,1480301
4/10/22,Ireland,53.1424,-7.6921,1487164,0,6863,1480301
4/11/22,Ireland,53.1424,-7.6921,1493066,0,6884,1486182
4/12/22,Ireland,53.1424,-7.6921,1494814,0,6903,1487911
4/13/22,Ireland,53.1424,-7.6921,1496910,0,6919,1489991
4/14/22,Ireland,53.1424,-7.6921,1498834,0,6932,1491902
4/15/22,Ireland,53.1424,-7.6921,1498834,0,6932,1491902
4/16/22,Ireland,53.1424,-7.6921,1498834,0,6932,1491902
4/17/22,Ireland,53.1424,-7.6921,1498834,0,6932,1491902
4/18/22,Ireland,53.1424,-7.6921,1498834,0,6932,1491902
4/19/22,Ireland,53.1424,-7.6921,1505568,0,6964,1498604
4/20/22,Ireland,53.1424,-7.6921,1506963,0,6981,1499982
4/21/22,Ireland,53.1424,-7.6921,1508373,0,6993,1501380
4/22/22,Ireland,53.1424,-7.6921,1509536,0,6996,1502540
4/23/22,Ireland,53.1424,-7.6921,1509536,0,6996,1502540
4/24/22,Ireland,53.1424,-7.6921,1509536,0,6996,1502540
4/25/22,Ireland,53.1424,-7.6921,1512812,0,7016,1505796
4/26/22,Ireland,53.1424,-7.6921,1514035,0,7028,1507007
4/27/22,Ireland,53.1424,-7.6921,1515005,0,7054,1507951
4/28/22,Ireland,53.1424,-7.6921,1516153,0,7076,1509077
4/29/22,Ireland,53.1424,-7.6921,1517112,0,7087,1510025
4/30/22,Ireland,53.1424,-7.6921,1517112,0,7087,1510025
5/1/22,Ireland,53.1424,-7.6921,1517112,0,7087,1510025
5/2/22,Ireland,53.1424,-7.6921,1517112,0,7087,1510025
5/3/22,Ireland,53.1424,-7.6921,1519296,0,7092,1512204
5/4/22,Ireland,53.1424,-7.6921,1520327,0,7103,1513224
5/5/22,Ireland,53.1424,-7.6921,1521474,0,7108,1514366
5/6/22,Ireland,53.1424,-7.6921,1522363,0,7131,1515232
5/7/22,Ireland,53.1424,-7.6921,1522363,0,7131,1515232
5/8/22,Ireland,53.1424,-7.6921,1522363,0,7131,1515232
5/9/22,Ireland,53.1424,-7.6921,1524555,0,7163,1517392
5/10/22,Ireland,53.1424,-7.6921,1527328,0,7167,1520161
5/11/22,Ireland,53.1424,-7.6921,1529627,0,7170,1522457
5/12/22,Ireland,53.1424,-7.6921,1532771,0,7176,1525595
5/13/22,Ireland,53.1424,-7.6921,1535451,0,7203,1528248
5/14/22,Ireland,53.1424,-7.6921,1535451,0,7203,1528248
5/15/22,Ireland,53.1424,-7.6921,1535451,0,7203,1528248
5/16/22,Ireland,53.1424,-7.6921,1535451,0,7203,1528248
5/17/22,Ireland,53.1424,-7.6921,1535451,0,7203,1528248
5/18/22,Ireland,53.1424,-7.6921,1551835,0,7244,1544591
5/19/22,Ireland,53.1424,-7.6921,1551835,0,7244,1544591
5/20/22,Ireland,53.1424,-7.6921,1551835,0,7244,1544591
5/21/22,Ireland,53.1424,-7.6921,1551835,0,7244,1544591
5/22/22,Ireland,53.1424,-7.6921,1551835,0,7244,1544591
5/23/22,Ireland,53.1424,-7.6921,1551835,0,7244,1544591
5/24/22,Ireland,53.1424,-7.6921,1551835,0,7244,1544591
5/25/22,Ireland,53.1424,-7.6921,1561632,0,7304,1554328
5/26/22,Ireland,53.1424,-7.6921,1561632,0,7304,1554328
5/27/22,Ireland,53.1424,-7.6921,1561632,0,7304,1554328
5/28/22,Ireland,53.1424,-7.6921,1561632,0,7304,1554328
5/29/22,Ireland,53.1424,-7.6921,1561632,0,7304,1554328
