date,Country/Region,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,share_of_last_week,percentage,population
2022-07-11,Slovenia,46.1512,14.9955,1050175,6660,0,1043515,0.8330992453638679,0.8,20.78931
2022-07-11,Spain,40.463667,-3.74922,12973615,108730,0,12864885,1.1980546671070476,1.2,467.54783
2022-07-11,Sweden,60.128161,18.643501,2523404,19144,0,2504260,0.16663998313389375,0.2,100.9927
2022-07-11,Switzerland,46.8182,8.2275,3805774,13844,0,3791930,1.209845881547354,1.2,86.54618
2022-07-11,Turkey,38.9637,35.2433,15180444,99057,0,15081387,0.0,0.0,843.39067
2022-07-11,Ukraine,48.3794,31.1656,5288509,116396,0,5172113,0.004519232169218205,0.0,437.33759
2022-07-11,United Kingdom,55.3781,-3.436,23088074,202765,0,22885309,0.6353583239554759,0.6,678.86004
2022-07-12,Albania,41.1533,20.1683,289391,3516,0,285875,2.315552315033985,2.3,28.778
2022-07-12,Andorra,42.5063,1.5218,44671,153,0,44518,1.1058628640505026,1.1,0.77265
2022-07-12,Austria,47.5162,14.5501,4579384,20135,0,4559249,1.5811078520604518,1.6,90.064
2022-07-12,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-07-12,Belgium,50.8333,4.469936,4320107,32015,0,4288092,1.2687417232952796,1.3,115.89616
2022-07-12,Bosnia and Herzegovina,43.9159,17.6791,379982,15810,0,364172,0.2236948065961019,0.2,32.80815
2022-07-12,Bulgaria,42.7339,25.4858,1180636,37279,0,1143357,0.47042441531513524,0.5,69.48445
2022-07-12,Croatia,45.1,15.2,1160253,16124,0,1144129,0.682437364954023,0.7,41.05268
2022-07-12,Cyprus,35.1264,33.4299,530510,1079,0,529431,2.8112570922320033,2.8,12.07361
2022-07-12,Denmark,56.2639,9.5018,3243423,6579,0,3236844,0.5057003048939346,0.5,57.92203
2022-07-12,Estonia,58.5953,25.0136,585143,2608,0,582535,0.612328952068127,0.6,13.26539
2022-07-12,Finland,61.92411,25.748151,1158485,4941,0,1153544,1.111365274474853,1.1,55.40718
2022-07-12,France,46.2276,2.2137,32753754,151345,0,32602409,2.7244602252309766,2.7,652.73512
2022-07-12,Germany,51.165691,10.451526,29308100,142139,0,29165961,2.166254380188412,2.2,837.83945
2022-07-12,Greece,39.0742,21.8243,3843142,30476,0,3812666,2.291562476744289,2.3,104.23056
2022-07-12,Hungary,47.1625,19.5033,1932788,46661,0,1886127,0.24125770648410483,0.2,96.6035
2022-07-12,Iceland,64.9631,-19.0208,198721,179,0,198542,1.1040604666844471,1.1,3.4125
2022-07-12,Ireland,53.1424,-7.6921,1614631,7536,0,1607095,0.8681240481571331,0.9,49.37796
2022-07-12,Italy,41.87194,12.56738,19667320,169390,0,19497930,3.7043633804707503,3.7,604.61828
2022-07-12,Kosovo,42.602636,20.902977,232027,3145,0,228882,0.8503320734224896,0.9,18.45
2022-07-12,Latvia,56.8796,24.6032,842127,5871,0,836256,0.5052682077643871,0.5,18.86202
2022-07-12,Liechtenstein,47.14,9.55,18226,85,0,18141,1.06441347525513,1.1,0.38137
2022-07-12,Lithuania,55.1694,23.8813,1166108,9181,0,1156927,0.28102028285544733,0.3,27.22291
2022-07-12,Luxembourg,49.8153,6.1296,272520,1100,0,271420,2.060766182298547,2.1,6.25976
2022-07-12,Malta,35.9375,14.3754,109493,763,0,108730,3.1280538481912084,3.1,4.41539
2022-07-12,Moldova,47.4116,28.3699,521182,11570,0,509612,0.16520140756971652,0.2,40.33963
2022-07-12,Monaco,43.7333,7.4167,13576,60,0,13516,2.7916912197996466,2.8,0.39244
2022-07-12,Montenegro,42.708678,19.37439,244337,2730,0,241607,1.1107609572025523,1.1,6.28062
2022-07-12,Netherlands,52.1326,5.2913,8361159,23037,0,8338122,0.5260514720507049,0.5,171.34873
2022-07-12,North Macedonia,41.6086,21.7453,316729,9337,0,307392,0.6109323743642041,0.6,20.8338
2022-07-12,Norway,60.472,8.4689,1451515,3415,0,1448100,0.15900627964574945,0.2,54.21242
2022-07-12,Poland,51.9194,19.1451,6024488,116458,0,5908030,0.11431676849551364,0.1,378.46605
2022-07-12,Portugal,39.3999,-8.2245,5266454,24359,0,5242095,0.9826915795713776,1.0,101.96707
2022-07-12,Romania,45.9432,24.9668,2946174,65797,0,2880377,0.6444629543265266,0.6,192.37682
2022-07-12,San Marino,43.9424,12.4578,18886,116,0,18770,2.7798369162342476,2.8,0.33938
2022-07-12,Serbia,44.0165,21.0059,2045101,16155,0,2028946,0.5162092238965215,0.5,87.3737
2022-07-12,Slovakia,48.669,19.699,2559088,20163,0,2538925,0.31151722801247944,0.3,54.59643
2022-07-12,Slovenia,46.1512,14.9955,1052574,6661,0,1045913,0.8841183612743617,0.9,20.78931
2022-07-12,Spain,40.463667,-3.74922,13032841,108974,0,12923867,1.0959928077078513,1.1,467.54783
2022-07-12,Sweden,60.128161,18.643501,2523404,19144,0,2504260,0.16663998313389375,0.2,100.9927
2022-07-12,Switzerland,46.8182,8.2275,3861756,13848,0,3847908,1.4496514021082636,1.4,86.54618
2022-07-12,Turkey,38.9637,35.2433,15180444,99057,0,15081387,0.0,0.0,843.39067
2022-07-12,Ukraine,48.3794,31.1656,5288545,116398,0,5172147,0.004746106915985399,0.0,437.33759
2022-07-12,United Kingdom,55.3781,-3.436,23088446,202913,0,22885533,0.6325761378656667,0.6,678.86004
2022-07-13,Albania,41.1533,20.1683,290954,3517,0,287437,2.4550272551674834,2.5,28.778
2022-07-13,Andorra,42.5063,1.5218,44671,153,0,44518,0.0,0.0,0.77265
2022-07-13,Austria,47.5162,14.5501,4591009,20152,0,4570857,1.6119768007424948,1.6,90.064
2022-07-13,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-07-13,Belgium,50.8333,4.469936,4320107,32015,0,4288092,1.2687417232952796,1.3,115.89616
2022-07-13,Bosnia and Herzegovina,43.9159,17.6791,380211,15812,0,364399,0.25433246276409677,0.3,32.80815
2022-07-13,Bulgaria,42.7339,25.4858,1181657,37281,0,1144376,0.5020069275601973,0.5,69.48445
2022-07-13,Croatia,45.1,15.2,1162061,16130,0,1145931,0.6825803464706242,0.7,41.05268
2022-07-13,Cyprus,35.1264,33.4299,530510,1079,0,529431,2.8112570922320033,2.8,12.07361
2022-07-13,Denmark,56.2639,9.5018,3245928,6579,0,3239349,0.4970227312497381,0.5,57.92203
2022-07-13,Estonia,58.5953,25.0136,585143,2608,0,582535,0.612328952068127,0.6,13.26539
2022-07-13,Finland,61.92411,25.748151,1158485,4941,0,1153544,1.111365274474853,1.1,55.40718
2022-07-13,France,46.2276,2.2137,32881645,151454,0,32730191,2.631979026596753,2.6,652.73512
2022-07-13,Germany,51.165691,10.451526,29460249,142284,0,29317965,2.2119127370579927,2.2,837.83945
2022-07-13,Greece,39.0742,21.8243,3843142,30476,0,3812666,1.7892911581201008,1.8,104.23056
2022-07-13,Hungary,47.1625,19.5033,1940824,46696,0,1894128,0.4140509391887157,0.4,96.6035
2022-07-13,Iceland,64.9631,-19.0208,198721,179,0,198542,1.1040604666844471,1.1,3.4125
2022-07-13,Ireland,53.1424,-7.6921,1628745,7571,0,1621174,0.8665567660990517,0.9,49.37796
2022-07-13,Italy,41.87194,12.56738,19778911,169496,0,19609415,3.691421635903008,3.7,604.61828
2022-07-13,Kosovo,42.602636,20.902977,232790,3146,0,229644,1.028824262210576,1.0,18.45
2022-07-13,Latvia,56.8796,24.6032,843035,5871,0,837164,0.5311760484440148,0.5,18.86202
2022-07-13,Liechtenstein,47.14,9.55,18257,85,0,18172,1.128334337514378,1.1,0.38137
2022-07-13,Lithuania,55.1694,23.8813,1166944,9185,0,1157759,0.3000143965777278,0.3,27.22291
2022-07-13,Luxembourg,49.8153,6.1296,273401,1100,0,272301,2.082655147567127,2.1,6.25976
2022-07-13,Malta,35.9375,14.3754,109911,766,0,109145,2.9378315182283847,2.9,4.41539
2022-07-13,Moldova,47.4116,28.3699,523034,11584,0,511450,0.3540878795642348,0.4,40.33963
2022-07-13,Monaco,43.7333,7.4167,13645,60,0,13585,2.770245511176255,2.8,0.39244
2022-07-13,Montenegro,42.708678,19.37439,244903,2730,0,242173,1.2466160071538528,1.2,6.28062
2022-07-13,Netherlands,52.1326,5.2913,8367997,23041,0,8344956,0.5290991380613544,0.5,171.34873
2022-07-13,North Macedonia,41.6086,21.7453,317140,9337,0,307803,0.6558617645204011,0.7,20.8338
2022-07-13,Norway,60.472,8.4689,1451854,3504,0,1448350,0.15256354977842124,0.2,54.21242
2022-07-13,Poland,51.9194,19.1451,6026134,116464,0,5909670,0.1256029155674268,0.1,378.46605
2022-07-13,Portugal,39.3999,-8.2245,5273845,24369,0,5249476,0.9222872496252734,0.9,101.96707
2022-07-13,Romania,45.9432,24.9668,2949951,65801,0,2884150,0.7716738345823372,0.8,192.37682
2022-07-13,San Marino,43.9424,12.4578,18977,116,0,18861,3.2460346735521948,3.2,0.33938
2022-07-13,Serbia,44.0165,21.0059,2047170,16158,0,2031012,0.5515907325722827,0.6,87.3737
2022-07-13,Slovakia,48.669,19.699,2560261,20166,0,2540095,0.24017082633372144,0.2,54.59643
2022-07-13,Slovenia,46.1512,14.9955,1054441,6662,0,1047779,0.9176426182214084,0.9,20.78931
2022-07-13,Spain,40.463667,-3.74922,13032841,108974,0,12923867,1.0959928077078513,1.1,467.54783
2022-07-13,Sweden,60.128161,18.643501,2523404,19144,0,2504260,0.16663998313389375,0.2,100.9927
2022-07-13,Switzerland,46.8182,8.2275,3861756,13857,0,3847899,1.4496514021082636,1.4,86.54618
2022-07-13,Turkey,38.9637,35.2433,15297539,99088,0,15198451,0.7654499197550665,0.8,843.39067
2022-07-13,Ukraine,48.3794,31.1656,5288579,116399,0,5172180,0.0048595284290922,0.0,437.33759
2022-07-13,United Kingdom,55.3781,-3.436,23280870,203049,0,23077821,0.8358278706938358,0.8,678.86004
2022-07-14,Albania,41.1533,20.1683,290954,3517,0,287437,2.129546251297456,2.1,28.778
2022-07-14,Andorra,42.5063,1.5218,44671,153,0,44518,0.0,0.0,0.77265
2022-07-14,Austria,47.5162,14.5501,4606092,20156,0,4585936,1.653310441910409,1.7,90.064
2022-07-14,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-07-14,Belgium,50.8333,4.469936,4349050,32051,0,4316999,1.2455593750359273,1.2,115.89616
2022-07-14,Bosnia and Herzegovina,43.9159,17.6791,380498,15814,0,364684,0.28646668313631085,0.3,32.80815
2022-07-14,Bulgaria,42.7339,25.4858,1182764,37283,0,1145481,0.5239422234697708,0.5,69.48445
2022-07-14,Croatia,45.1,15.2,1163824,16135,0,1147689,0.7080967568979502,0.7,41.05268
2022-07-14,Cyprus,35.1264,33.4299,530510,1079,0,529431,2.8112570922320033,2.8,12.07361
2022-07-14,Denmark,56.2639,9.5018,3248426,6592,0,3241834,0.4912840865083582,0.5,57.92203
2022-07-14,Estonia,58.5953,25.0136,585143,2608,0,582535,0.612328952068127,0.6,13.26539
2022-07-14,Finland,61.92411,25.748151,1171034,5012,0,1166022,1.0716170495476647,1.1,55.40718
2022-07-14,France,46.2276,2.2137,32881645,151454,0,32730191,2.141538235085258,2.1,652.73512
2022-07-14,Germany,51.165691,10.451526,29569943,142399,0,29427544,2.1765243172771758,2.2,837.83945
2022-07-14,Greece,39.0742,21.8243,3843142,30476,0,3812666,1.3131963377881952,1.3,104.23056
2022-07-14,Hungary,47.1625,19.5033,1940824,46696,0,1894128,0.4140509391887157,0.4,96.6035
2022-07-14,Iceland,64.9631,-19.0208,198721,179,0,198542,1.1040604666844471,1.1,3.4125
2022-07-14,Ireland,53.1424,-7.6921,1628745,7571,0,1621174,0.8665567660990517,0.9,49.37796
2022-07-14,Italy,41.87194,12.56738,19887543,169601,0,19717942,3.6724948878803176,3.7,604.61828
2022-07-14,Kosovo,42.602636,20.902977,233661,3146,0,230515,1.2873350708933027,1.3,18.45
2022-07-14,Latvia,56.8796,24.6032,844142,5873,0,838269,0.579404886855529,0.6,18.86202
2022-07-14,Liechtenstein,47.14,9.55,18299,85,0,18214,1.2131810481447074,1.2,0.38137
2022-07-14,Lithuania,55.1694,23.8813,1167750,9188,0,1158562,0.36146435452793835,0.4,27.22291
2022-07-14,Luxembourg,49.8153,6.1296,274677,1102,0,273575,2.035481674839903,2.0,6.25976
2022-07-14,Malta,35.9375,14.3754,110191,768,0,109423,2.6181811581708123,2.6,4.41539
2022-07-14,Moldova,47.4116,28.3699,523034,11584,0,511450,0.3540878795642348,0.4,40.33963
2022-07-14,Monaco,43.7333,7.4167,13696,60,0,13636,2.4678738317757007,2.5,0.39244
2022-07-14,Montenegro,42.708678,19.37439,245369,2730,0,242639,1.2373201178632998,1.2,6.28062
2022-07-14,Netherlands,52.1326,5.2913,8375065,23045,0,8352020,0.5254884588955429,0.5,171.34873
2022-07-14,North Macedonia,41.6086,21.7453,317634,9337,0,308297,0.7026955552617163,0.7,20.8338
2022-07-14,Norway,60.472,8.4689,1452176,3504,0,1448672,0.1422003944425469,0.1,54.21242
2022-07-14,Poland,51.9194,19.1451,6027974,116468,0,5911506,0.13837153245850098,0.1,378.46605
2022-07-14,Portugal,39.3999,-8.2245,5273845,24381,0,5249464,0.7441439784445694,0.7,101.96707
2022-07-14,Romania,45.9432,24.9668,2953944,65802,0,2888142,0.90580593267848,0.9,192.37682
2022-07-14,San Marino,43.9424,12.4578,18977,116,0,18861,3.2460346735521948,3.2,0.33938
2022-07-14,Serbia,44.0165,21.0059,2049388,16162,0,2033226,0.5875412562189297,0.6,87.3737
2022-07-14,Slovakia,48.669,19.699,2561338,20168,0,2541170,0.244325426788655,0.2,54.59643
2022-07-14,Slovenia,46.1512,14.9955,1056201,6665,0,1049536,0.9255813997525092,0.9,20.78931
2022-07-14,Spain,40.463667,-3.74922,13032841,108974,0,12923867,1.0959928077078513,1.1,467.54783
2022-07-14,Sweden,60.128161,18.643501,2528166,19203,0,2508963,0.18835788472750603,0.2,100.9927
2022-07-14,Switzerland,46.8182,8.2275,3861756,13857,0,3847899,1.4496514021082636,1.4,86.54618
2022-07-14,Turkey,38.9637,35.2433,15297539,99088,0,15198451,0.7654499197550665,0.8,843.39067
2022-07-14,Ukraine,48.3794,31.1656,5288620,116401,0,5172219,0.00497294190166811,0.0,437.33759
2022-07-14,United Kingdom,55.3781,-3.436,23280957,203171,0,23077786,0.835498300177265,0.8,678.86004
2022-07-15,Albania,41.1533,20.1683,293917,3517,0,290400,2.7851400225233656,2.8,28.778
2022-07-15,Andorra,42.5063,1.5218,44671,153,0,44518,0.0,0.0,0.77265
2022-07-15,Austria,47.5162,14.5501,4618853,20163,0,4598690,1.66329173065261,1.7,90.064
2022-07-15,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-07-15,Belgium,50.8333,4.469936,4349050,32051,0,4316999,1.2455593750359273,1.2,115.89616
2022-07-15,Bosnia and Herzegovina,43.9159,17.6791,380749,15817,0,364932,0.3114912974164082,0.3,32.80815
2022-07-15,Bulgaria,42.7339,25.4858,1183877,37289,0,1146588,0.5325722182287518,0.5,69.48445
2022-07-15,Croatia,45.1,15.2,1165478,16143,0,1149335,0.7332613743030757,0.7,41.05268
2022-07-15,Cyprus,35.1264,33.4299,545896,1086,0,544810,2.81848557234345,2.8,12.07361
2022-07-15,Denmark,56.2639,9.5018,3250368,6600,0,3243768,0.4764691259574301,0.5,57.92203
2022-07-15,Estonia,58.5953,25.0136,585143,2608,0,582535,0.612328952068127,0.6,13.26539
2022-07-15,Finland,61.92411,25.748151,1171034,5012,0,1166022,1.0716170495476647,1.1,55.40718
2022-07-15,France,46.2276,2.2137,32881809,151454,0,32730355,1.7126156289028989,1.7,652.73512
2022-07-15,Germany,51.165691,10.451526,29692989,142533,0,29550456,2.258863194944773,2.3,837.83945
2022-07-15,Greece,39.0742,21.8243,3843142,30476,0,3812666,0.8201622526568105,0.8,104.23056
2022-07-15,Hungary,47.1625,19.5033,1940824,46696,0,1894128,0.4140509391887157,0.4,96.6035
2022-07-15,Iceland,64.9631,-19.0208,199611,179,0,199432,0.9538552484582513,1.0,3.4125
2022-07-15,Ireland,53.1424,-7.6921,1628745,7571,0,1621174,0.8665567660990517,0.9,49.37796
2022-07-15,Italy,41.87194,12.56738,19985479,169735,0,19815744,3.634849082176114,3.6,604.61828
2022-07-15,Kosovo,42.602636,20.902977,234880,3146,0,231734,1.6263623978201636,1.6,18.45
2022-07-15,Latvia,56.8796,24.6032,844980,5875,0,839105,0.6075883452862789,0.6,18.86202
2022-07-15,Liechtenstein,47.14,9.55,18335,85,0,18250,1.0580856285792202,1.1,0.38137
2022-07-15,Lithuania,55.1694,23.8813,1168585,9188,0,1159397,0.36899326963806656,0.4,27.22291
2022-07-15,Luxembourg,49.8153,6.1296,275512,1103,0,274409,1.953453933041029,2.0,6.25976
2022-07-15,Malta,35.9375,14.3754,110501,768,0,109733,2.433462140614112,2.4,4.41539
2022-07-15,Moldova,47.4116,28.3699,523034,11584,0,511450,0.3540878795642348,0.4,40.33963
2022-07-15,Monaco,43.7333,7.4167,13739,60,0,13679,2.365528786665696,2.4,0.39244
2022-07-15,Montenegro,42.708678,19.37439,245896,2730,0,243166,1.2977030939909555,1.3,6.28062
2022-07-15,Netherlands,52.1326,5.2913,8381920,23050,0,8358870,0.5214437742187947,0.5,171.34873
2022-07-15,North Macedonia,41.6086,21.7453,318138,9339,0,308799,0.7666484355845576,0.8,20.8338
2022-07-15,Norway,60.472,8.4689,1452521,3504,0,1449017,0.1397570155612208,0.1,54.21242
2022-07-15,Poland,51.9194,19.1451,6029947,116470,0,5913477,0.153699526712258,0.2,378.46605
2022-07-15,Portugal,39.3999,-8.2245,5273845,24381,0,5249464,0.6015345540113523,0.6,101.96707
2022-07-15,Romania,45.9432,24.9668,2958051,65805,0,2892246,1.0433897184328464,1.0,192.37682
2022-07-15,San Marino,43.9424,12.4578,19132,116,0,19016,4.029897553836505,4.0,0.33938
2022-07-15,Serbia,44.0165,21.0059,2052116,16166,0,2035950,0.6417765857290718,0.6,87.3737
2022-07-15,Slovakia,48.669,19.699,2562431,20169,0,2542262,0.2489432886192838,0.2,54.59643
2022-07-15,Slovenia,46.1512,14.9955,1057817,6666,0,1051151,0.950258882207414,1.0,20.78931
2022-07-15,Spain,40.463667,-3.74922,13090476,109348,0,12981128,0.8927177285226298,0.9,467.54783
2022-07-15,Sweden,60.128161,18.643501,2528166,19203,0,2508963,0.18835788472750603,0.2,100.9927
2022-07-15,Switzerland,46.8182,8.2275,3861756,13857,0,3847899,1.4496514021082636,1.4,86.54618
2022-07-15,Turkey,38.9637,35.2433,15297539,99088,0,15198451,0.7654499197550665,0.8,843.39067
2022-07-15,Ukraine,48.3794,31.1656,5289732,116422,0,5173310,0.025105241626607926,0.0,437.33759
2022-07-15,United Kingdom,55.3781,-3.436,23282710,203274,0,23079436,0.8360581736404397,0.8,678.86004
2022-07-16,Albania,41.1533,20.1683,295243,3517,0,291726,2.882710174330975,2.9,28.778
2022-07-16,Andorra,42.5063,1.5218,44671,153,0,44518,0.0,0.0,0.77265
2022-07-16,Austria,47.5162,14.5501,4618853,20163,0,4598690,1.66329173065261,1.7,90.064
2022-07-16,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-07-16,Belgium,50.8333,4.469936,4349050,32051,0,4316999,1.2455593750359273,1.2,115.89616
2022-07-16,Bosnia and Herzegovina,43.9159,17.6791,380749,15817,0,364932,0.3114912974164082,0.3,32.80815
2022-07-16,Bulgaria,42.7339,25.4858,1184429,37291,0,1147138,0.5484499281932476,0.5,69.48445
2022-07-16,Croatia,45.1,15.2,1167132,16147,0,1150985,0.7464451321701402,0.7,41.05268
2022-07-16,Cyprus,35.1264,33.4299,545896,1086,0,544810,2.81848557234345,2.8,12.07361
2022-07-16,Denmark,56.2639,9.5018,3250368,6600,0,3243768,0.4764691259574301,0.5,57.92203
2022-07-16,Estonia,58.5953,25.0136,585143,2608,0,582535,0.612328952068127,0.6,13.26539
2022-07-16,Finland,61.92411,25.748151,1171034,5012,0,1166022,1.0716170495476647,1.1,55.40718
2022-07-16,France,46.2276,2.2137,32881809,151454,0,32730355,1.7126156289028989,1.7,652.73512
2022-07-16,Germany,51.165691,10.451526,29692989,142533,0,29550456,2.258863194944773,2.3,837.83945
2022-07-16,Greece,39.0742,21.8243,3843142,30476,0,3812666,0.3462271235358985,0.3,104.23056
2022-07-16,Hungary,47.1625,19.5033,1940824,46696,0,1894128,0.4140509391887157,0.4,96.6035
2022-07-16,Iceland,64.9631,-19.0208,199611,179,0,199432,0.9538552484582513,1.0,3.4125
2022-07-16,Ireland,53.1424,-7.6921,1628745,7571,0,1621174,0.8665567660990517,0.9,49.37796
2022-07-16,Italy,41.87194,12.56738,20076863,169846,0,19907017,3.5808632055715077,3.6,604.61828
2022-07-16,Kosovo,42.602636,20.902977,235964,3147,0,232817,2.0782831279347698,2.1,18.45
2022-07-16,Latvia,56.8796,24.6032,844980,5875,0,839105,0.6075883452862789,0.6,18.86202
2022-07-16,Liechtenstein,47.14,9.55,18335,85,0,18250,1.0580856285792202,1.1,0.38137
2022-07-16,Lithuania,55.1694,23.8813,1169489,9188,0,1160301,0.3879472145526807,0.4,27.22291
2022-07-16,Luxembourg,49.8153,6.1296,275512,1103,0,274409,1.953453933041029,2.0,6.25976
2022-07-16,Malta,35.9375,14.3754,110743,772,0,109971,2.2213593635715125,2.2,4.41539
2022-07-16,Moldova,47.4116,28.3699,523034,11584,0,511450,0.3540878795642348,0.4,40.33963
2022-07-16,Monaco,43.7333,7.4167,13739,60,0,13679,1.8851444792197394,1.9,0.39244
2022-07-16,Montenegro,42.708678,19.37439,246589,2730,0,243859,1.424637757564206,1.4,6.28062
2022-07-16,Netherlands,52.1326,5.2913,8381920,23050,0,8358870,0.5214437742187947,0.5,171.34873
2022-07-16,North Macedonia,41.6086,21.7453,318138,9339,0,308799,0.7666484355845576,0.8,20.8338
2022-07-16,Norway,60.472,8.4689,1452668,3504,0,1449164,0.14001822852847312,0.1,54.21242
2022-07-16,Poland,51.9194,19.1451,6032078,116470,0,5915608,0.1680183843776556,0.2,378.46605
2022-07-16,Portugal,39.3999,-8.2245,5273845,24381,0,5249464,0.6015345540113523,0.6,101.96707
2022-07-16,Romania,45.9432,24.9668,2961769,65812,0,2895957,1.1676130042552273,1.2,192.37682
2022-07-16,San Marino,43.9424,12.4578,19200,116,0,19084,2.5520833333333335,2.6,0.33938
2022-07-16,Serbia,44.0165,21.0059,2054636,16168,0,2038468,0.7012921023480558,0.7,87.3737
2022-07-16,Slovakia,48.669,19.699,2563799,20171,0,2543628,0.2573134633409249,0.3,54.59643
2022-07-16,Slovenia,46.1512,14.9955,1059682,6667,0,1053015,0.9877491549351598,1.0,20.78931
2022-07-16,Spain,40.463667,-3.74922,13090476,109348,0,12981128,0.8927177285226298,0.9,467.54783
2022-07-16,Sweden,60.128161,18.643501,2528166,19203,0,2508963,0.18835788472750603,0.2,100.9927
2022-07-16,Switzerland,46.8182,8.2275,3861756,13857,0,3847899,1.4496514021082636,1.4,86.54618
2022-07-16,Turkey,38.9637,35.2433,15297539,99088,0,15198451,0.7654499197550665,0.8,843.39067
2022-07-16,Ukraine,48.3794,31.1656,5289787,116423,0,5173364,0.02548306765470897,0.0,437.33759
2022-07-16,United Kingdom,55.3781,-3.436,23282710,203388,0,23079322,0.8360538786077738,0.8,678.86004
2022-07-17,Albania,41.1533,20.1683,296305,3517,0,292788,2.8082550075091546,2.8,28.778
2022-07-17,Andorra,42.5063,1.5218,44671,153,0,44518,0.0,0.0,0.77265
2022-07-17,Austria,47.5162,14.5501,4618853,20163,0,4598690,1.66329173065261,1.7,90.064
2022-07-17,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-07-17,Belgium,50.8333,4.469936,4349050,32051,0,4316999,1.2455593750359273,1.2,115.89616
2022-07-17,Bosnia and Herzegovina,43.9159,17.6791,380749,15817,0,364932,0.3114912974164082,0.3,32.80815
2022-07-17,Bulgaria,42.7339,25.4858,1184846,37294,0,1147552,0.5618451680640353,0.6,69.48445
2022-07-17,Croatia,45.1,15.2,1168111,16156,0,1151955,0.7648245757466542,0.8,41.05268
2022-07-17,Cyprus,35.1264,33.4299,545896,1086,0,544810,2.81848557234345,2.8,12.07361
2022-07-17,Denmark,56.2639,9.5018,3250368,6600,0,3243768,0.4764691259574301,0.5,57.92203
2022-07-17,Estonia,58.5953,25.0136,585143,2608,0,582535,0.612328952068127,0.6,13.26539
2022-07-17,Finland,61.92411,25.748151,1171034,5012,0,1166022,1.0716170495476647,1.1,55.40718
2022-07-17,France,46.2276,2.2137,32881809,151454,0,32730355,1.7126156289028989,1.7,652.73512
2022-07-17,Germany,51.165691,10.451526,29692989,142533,0,29550456,2.2470927396362823,2.2,837.83945
2022-07-17,Greece,39.0742,21.8243,3843142,30476,0,3812666,0.0,0.0,104.23056
2022-07-17,Hungary,47.1625,19.5033,1940824,46696,0,1894128,0.4140509391887157,0.4,96.6035
2022-07-17,Iceland,64.9631,-19.0208,199611,179,0,199432,0.9538552484582513,1.0,3.4125
2022-07-17,Ireland,53.1424,-7.6921,1628745,7571,0,1621174,0.8665567660990517,0.9,49.37796
2022-07-17,Italy,41.87194,12.56738,20145859,169925,0,19975934,3.5062193178260603,3.5,604.61828
2022-07-17,Kosovo,42.602636,20.902977,236816,3148,0,233668,2.1425917167758937,2.1,18.45
2022-07-17,Latvia,56.8796,24.6032,844980,5875,0,839105,0.6075883452862789,0.6,18.86202
2022-07-17,Liechtenstein,47.14,9.55,18335,85,0,18250,1.0580856285792202,1.1,0.38137
2022-07-17,Lithuania,55.1694,23.8813,1169600,9188,0,1160412,0.388765389876881,0.4,27.22291
2022-07-17,Luxembourg,49.8153,6.1296,275512,1103,0,274409,1.953453933041029,2.0,6.25976
2022-07-17,Malta,35.9375,14.3754,110967,772,0,110195,2.053763731559833,2.1,4.41539
2022-07-17,Moldova,47.4116,28.3699,523034,11584,0,511450,0.3540878795642348,0.4,40.33963
2022-07-17,Monaco,43.7333,7.4167,13739,60,0,13679,1.8851444792197394,1.9,0.39244
2022-07-17,Montenegro,42.708678,19.37439,247179,2730,0,244449,1.4981046124468502,1.5,6.28062
2022-07-17,Netherlands,52.1326,5.2913,8381920,23050,0,8358870,0.5214437742187947,0.5,171.34873
2022-07-17,North Macedonia,41.6086,21.7453,318138,9339,0,308799,0.7666484355845576,0.8,20.8338
2022-07-17,Norway,60.472,8.4689,1452755,3504,0,1449251,0.13939033078530103,0.1,54.21242
2022-07-17,Poland,51.9194,19.1451,6032475,116470,0,5916005,0.16988052167642634,0.2,378.46605
2022-07-17,Portugal,39.3999,-8.2245,5273845,24381,0,5249464,0.6015345540113523,0.6,101.96707
2022-07-17,Romania,45.9432,24.9668,2963934,65813,0,2898121,1.2398049349277007,1.2,192.37682
2022-07-17,San Marino,43.9424,12.4578,19200,116,0,19084,2.5520833333333335,2.6,0.33938
2022-07-17,Serbia,44.0165,21.0059,2056691,16169,0,2040522,0.7544157095061922,0.8,87.3737
2022-07-17,Slovakia,48.669,19.699,2564393,20172,0,2544221,0.2633371717985504,0.3,54.59643
2022-07-17,Slovenia,46.1512,14.9955,1060248,6667,0,1053581,0.9939184039960463,1.0,20.78931
2022-07-17,Spain,40.463667,-3.74922,13090476,109348,0,12981128,0.8927177285226298,0.9,467.54783
2022-07-17,Sweden,60.128161,18.643501,2528166,19203,0,2508963,0.18835788472750603,0.2,100.9927
2022-07-17,Switzerland,46.8182,8.2275,3861756,13857,0,3847899,1.4496514021082636,1.4,86.54618
2022-07-17,Turkey,38.9637,35.2433,15297539,99088,0,15198451,0.7654499197550665,0.8,843.39067
